0.064,6078.324,0
0.026,6035.162,0
0.0,5771.412,1
0.057,4657.274,0
0.0,3307.286,1
0.0,7246.185,1
0.0,4361.773,1
0.02,5460.099,0
0.071,4261.718,0
0.0,7473.234,1
0.0,6426.13,1
0.021,6167.458,0
0.01,5098.673,1
0.078,5292.968,0
0.0,5070.308,1
0.046,5198.114,0
0.026,6402.798,0
0.041,5745.238,0
0.0,6713.794,1
0.0,4063.276,1
0.05,7674.97,0
0.0,4102.405,1
0.036,4089.918,0
0.127,6449.122,1
0.029,7535.397,0
0.05,5585.573,0
0.0,5913.174,1
0.029,5311.532,0
0.048,4676.749,0
0.0,7354.641,1
0.022,4948.479,0
0.0,5899.158,1
0.04,4986.489,0
0.0,5053.264,1
0.02,4347.647,0
0.03,6683.655,0
0.032,7622.708,0
0.06,6196.337,0
0.0,4989.402,1
0.021,7192.426,0
0.016,5435.64,0
0.0,5672.684,1
0.022,4420.022,0
0.0,4614.078,1
0.003,5968.236,1
0.0,5054.234,0
0.071,7122.209,0
0.016,6180.747,0
0.111,5083.591,0
0.0,6712.707,1
0.088,4905.642,0
0.006,6675.661,1
0.0,4352.358,1
0.0,6679.983,1
0.133,5414.806,1
0.0,3417.16,1
0.011,5471.804,1
0.037,5626.175,0
0.0,4279.538,1
0.077,3763.422,0
0.008,8306.371,0
0.0,5103.751,1
0.032,7856.662,0
0.0,6097.397,1
0.034,6712.949,0
0.0,4108.95,1
0.0,6061.054,0
0.028,5441.028,0
0.0,4880.101,1
0.001,6217.48,1
0.043,6488.531,0
0.064,6020.543,0
0.0,5863.678,1
0.015,6717.328,0
0.0,4988.876,1
0.0,6743.987,1
0.019,6084.28,0
0.0,5875.302,1
0.112,6169.446,0
0.0,6699.889,1
0.0,4659.658,1
0.002,5980.461,1
0.033,7453.656,0
0.041,5957.162,0
0.035,5088.974,0
0.015,4742.422,1
0.004,6368.866,1
0.03,6402.721,0
0.011,6658.462,0
0.0,4643.993,1
0.017,4221.146,1
0.0,5248.435,1
0.045,5432.882,0
0.0,5318.16,1
0.011,5390.937,1
0.1,4075.956,0
0.0,5739.393,1
0.0,4454.007,1
0.0,5093.042,1
0.038,3721.695,0
0.026,4995.726,0
0.0,6350.5,1
0.069,6497.981,0
0.0,5554.766,1
0.024,5116.458,0
0.0,5528.014,1
0.0,6153.761,1
0.0,5462.345,1
0.081,6357.847,0
0.062,4982.153,0
0.0,6130.294,1
0.03,4882.015,0
0.05,5409.975,0
0.0,4800.15,1
0.0,5855.495,1
0.016,7052.583,0
0.0,5863.301,1
0.0,6389.359,1
0.013,6324.896,1
0.0,5378.089,1
0.065,4559.06,0
0.016,7918.698,0
0.0,4376.028,1
0.031,5263.326,0
0.013,6112.064,0
0.021,4394.792,0
0.0,5181.688,1
0.018,3942.458,1
0.008,4583.147,1
0.0,4032.703,1
0.025,5227.864,0
0.0,5413.341,1
0.0,4823.044,1
0.0,5791.106,1
0.006,5035.131,0
0.056,4220.849,0
0.045,7142.983,0
0.0,5649.785,1
0.0,4366.6,1
0.0,4433.174,1
0.023,5139.365,1
0.043,5299.777,0
0.032,4976.285,0
0.0,3882.005,1
0.041,5069.356,0
0.0,6196.062,0
0.0,5167.466,0
0.079,5199.783,0
0.018,5264.206,1
0.058,5146.471,0
0.0,5640.517,1
0.035,6088.339,0
0.0,4988.271,0
0.0,5091.663,0
0.018,5179.232,0
0.063,5623.887,0
0.013,5595.986,0
0.0,6837.014,1
0.005,5494.014,1
0.0,7701.893,1
0.038,3726.985,0
0.0,5388.697,1
0.093,5311.418,0
0.05,4776.27,0
0.017,3318.415,1
0.0,5118.811,1
0.088,5608.959,0
0.059,5150.819,0
0.017,7749.073,0
0.033,4458.533,0
0.04,3149.72,0
0.005,6131.272,1
0.0,5823.71,1
0.0,4228.088,1
0.007,4329.179,1
0.0,5472.337,0
0.036,5956.125,0
0.0,6316.575,1
0.009,6636.903,0
0.017,6612.428,0
0.011,5544.628,1
0.013,4052.096,1
0.026,593.592,1
0.014,6616.735,0
0.004,6190.99,1
0.011,2626.648,1
0.002,2929.339,1
0.002,5575.83,1
0.027,4693.575,0
0.007,5779.864,1
0.012,3467.627,1
0.027,2727.541,1
0.028,2463.691,1
0.013,955.177,1
0.005,6391.466,1
0.017,4117.602,1
0.029,7904.647,0
0.002,2477.197,1
0.021,2634.081,1
0.015,6714.869,0
0.015,2222.131,1
0.021,757.267,0
0.002,4747.382,1
0.001,7341.371,1
0.01,7123.555,0
0.022,809.33,1
0.016,5416.74,0
0.006,6071.33,1
0.024,370.883,1
0.017,7513.087,0
0.023,4755.934,0
0.03,5049.526,0
0.003,6492.366,1
0.009,7225.383,1
0.013,5752.262,0
0.013,2528.805,1
0.006,5286.394,1
0.017,2038.234,0
0.007,5529.966,1
0.015,5082.301,0
0.002,3907.05,1
0.002,4712.215,1
0.02,2331.781,1
0.018,5357.381,0
0.02,3632.973,1
0.011,899.092,0
0.002,1942.938,1
0.014,6255.172,0
0.019,5282.397,0
0.007,2878.591,1
0.008,5678.78,1
0.018,3789.514,1
0.025,6125.238,0
0.014,2614.991,1
0.007,1540.623,1
0.01,2931.557,1
0.023,2919.407,1
0.0,3030.506,1
0.0,1617.24,1
0.031,867.194,1
0.0,3351.687,1
0.001,2781.25,0
0.006,3413.146,1
0.0,2046.978,1
0.006,3801.929,1
0.0,2568.054,1
0.0,2874.993,1
0.024,2296.758,1
0.012,2065.861,1
0.009,3877.484,1
0.008,2130.012,1
0.025,2489.902,1
0.038,2809.055,0
0.031,2954.423,0
0.0,2479.883,1
0.02,1532.804,1
0.0,2332.828,1
0.004,1824.515,1
0.001,3019.444,1
0.0,854.426,1
0.009,1458.557,1
0.0,1431.982,1
0.02,3288.936,0
0.0,1562.804,1
0.02,3166.808,1
0.0,3160.803,0
0.007,3660.946,1
0.0,240.236,1
0.06,2699.398,0
0.045,2543.381,0
0.0,1426.885,1
0.039,3368.203,0
0.013,2774.057,1
0.0,2433.486,1
0.012,2198.639,1
0.0,2409.464,1
0.0,779.313,1
0.031,1387.584,1
0.0,2266.979,1
0.0,3482.387,1
0.028,3137.333,0
0.007,47.386,1
0.0,3200.207,1
0.003,2558.156,0
0.023,2528.377,1
0.02,1563.609,1
0.017,1526.525,1
0.026,2199.22,1
0.013,1223.08,1
0.0,3579.021,0
0.013,1241.549,1
0.024,1779.229,1
0.009,2415.226,1
0.001,1523.962,1
0.0,1984.924,1
0.0,3260.887,1
0.022,2330.694,1
0.025,2928.395,0
0.0,2609.456,1
0.006,1611.729,1
0.0,3562.051,1
0.02,3441.853,0
0.019,1628.055,1
0.003,1736.884,1
0.025,2001.771,1
0.037,2118.782,0
0.003,2708.052,1
0.0,1106.494,1
0.0,3041.581,1
0.0,3361.894,1
0.029,2775.636,0
0.039,2388.584,0
0.022,858.344,1
0.0,2269.217,1
0.025,491.564,1
0.039,2743.355,0
0.031,1476.616,1
0.015,1330.372,1
0.02,70.232,1
0.0,2914.412,0
0.0,4013.322,1
0.003,1587.028,1
0.0,1935.464,0
0.019,2643.629,1
0.001,2384.662,1
0.014,1055.85,1
0.015,2806.034,1
0.0,2282.522,1
0.005,1307.301,1
0.0,2191.003,1
0.033,2835.186,0
0.03,1890.23,1
0.0,1411.422,1
0.0,1739.746,1
0.014,942.947,1
0.003,2746.081,1
0.0,2919.552,1
0.0,4400.141,1
0.036,2665.883,0
0.0,1878.004,1
0.038,2017.134,1
0.036,1885.56,0
0.036,2932.602,0
0.001,616.774,1
0.023,3613.802,1
0.023,2088.804,1
0.036,2528.151,1
0.012,185.29,1
0.033,2449.933,0
0.045,2919.749,0
0.013,1942.588,1
0.013,3520.354,1
0.002,3113.034,1
0.0,1915.947,1
0.0,1082.866,1
0.048,1881.22,0
0.045,2440.627,0
0.033,3176.518,0
0.03,1163.212,1
0.029,1667.981,1
0.033,2958.095,0
0.038,2093.192,0
0.049,3060.539,0
0.052,3033.602,0
0.05,2249.878,0
0.032,2306.191,0
0.05,3195.343,0
0.03,2714.329,0
0.025,1874.119,1
0.042,2921.856,0
0.035,2865.896,0
0.025,1540.883,1
0.033,1881.471,0
0.033,2721.468,1
0.039,2330.566,0
0.039,1342.337,0
0.054,1814.858,0
0.041,2697.223,0
0.031,1618.926,1
0.02,2426.777,1
0.037,2277.227,0
0.039,2049.733,0
0.047,2204.914,0
0.047,3107.734,0
0.038,2946.222,0
0.041,2141.444,0
0.034,2967.518,0
0.031,1645.151,1
0.036,2144.438,0
0.049,2036.876,0
0.041,1188.419,1
0.021,3709.523,0
0.05,2779.551,0
0.042,1348.243,0
0.045,1407.009,0
0.039,2285.624,0
0.026,1515.457,1
0.042,2168.91,0
0.016,1675.927,1
0.034,2828.435,0
0.044,1676.283,0
0.029,2990.566,0
0.042,1798.274,1
0.045,1914.679,0
0.036,914.0,0
0.041,1773.814,0
0.026,1777.377,1
0.039,2146.335,0
0.038,2095.616,0
0.048,1952.822,0
0.03,1485.567,1
0.032,3243.548,0
0.026,2714.525,1
0.021,1805.245,1
0.044,2762.987,0
0.045,1928.399,0
0.042,2788.319,0
0.042,2170.017,0
0.04,2840.514,0
0.031,731.492,1
0.05,1308.34,0
0.04,1588.78,0
0.041,2141.958,0
0.028,1246.886,1
0.033,1164.478,1
0.039,2417.723,0
0.023,2023.155,1
0.059,2020.911,0
0.04,1151.091,1
0.032,3095.674,0
0.054,4058.51,0
0.052,2486.875,0
0.047,2914.843,0
0.019,1493.774,0
0.038,2715.437,0
0.03,1860.377,1
0.046,1650.098,0
0.046,2540.72,0
0.051,2368.16,0
0.034,3310.427,0
0.037,1283.297,0
0.043,2042.18,0
0.038,1776.945,0
0.038,2100.532,0
0.045,1653.099,0
0.045,2393.58,0
0.055,1959.88,0
0.029,3293.813,0
0.031,1619.083,1
0.045,1748.865,0
0.035,2049.571,1
0.031,1338.979,1
0.046,2473.47,0
0.044,1906.99,0
0.041,3164.853,0
0.056,1816.708,0
0.044,2940.706,0
0.041,1399.743,0
0.03,3378.874,0
0.032,2922.857,0
0.04,2333.773,0
0.037,1903.574,0
0.019,1925.472,1
0.044,2670.54,0
0.044,2125.514,0
0.036,2967.102,0
0.048,2390.467,0
0.046,820.397,0
0.028,1823.735,1
0.036,1844.226,0
0.037,1676.366,0
0.05,2369.186,0
0.04,1981.53,0
0.012,2359.621,1
0.042,1741.037,0
0.026,1178.146,1
0.032,2500.916,0
0.041,3196.217,0
0.035,2484.26,0
0.048,2117.261,0
0.028,1993.149,1
0.033,1681.5,0
0.044,1709.987,0
0.029,2616.102,0
0.033,2387.916,0
0.054,2403.074,0
0.048,2095.255,0
0.025,2522.727,1
0.041,1900.572,0
0.044,2645.723,0
0.046,1697.532,0
0.026,2873.568,1
0.038,2585.456,0
0.041,1375.56,0
0.042,2496.153,0
0.036,3186.121,0
0.02,3393.843,1
0.037,2938.331,0
0.041,2806.311,0
0.026,1408.567,1
0.038,798.528,1
0.045,2236.768,0
0.04,2683.767,0
0.038,2503.626,0
0.016,1864.786,1
0.052,2461.142,0
0.037,1579.778,1
0.046,1204.993,0
0.036,1380.758,1
0.045,1917.864,0
0.041,2860.296,0
0.048,1783.457,0
0.051,2131.671,0
0.038,2548.389,0
0.031,2125.345,1
0.059,2864.79,0
0.045,2435.578,0
0.041,2699.564,0
0.042,2337.282,0
0.052,2751.861,0
0.039,1844.005,0
0.028,2309.496,1
0.036,2675.017,0
0.035,2621.021,0
0.047,1851.615,0
0.042,1614.451,0
0.057,2672.889,0
0.045,1645.586,0
0.051,1538.808,0
0.045,2981.698,0
0.041,1905.965,0
0.049,2386.751,0
0.026,2395.862,0
0.046,2580.601,0
0.042,2544.228,0
0.034,2438.066,0
0.052,1921.478,0
0.038,2517.932,0
0.02,1043.75,1
0.045,2955.715,0
0.049,2480.473,0
0.035,2571.239,1
0.017,2148.766,1
0.028,2324.979,1
0.047,3195.212,0
0.034,1966.523,0
0.024,1696.94,1
0.04,1485.8,1
0.048,1294.032,1
0.048,2477.658,0
0.04,2297.958,0
0.018,1832.546,1
0.041,2737.446,0
0.04,2399.543,0
0.04,3278.353,0
0.025,1556.528,1
0.022,1724.461,1
0.039,1965.167,1
0.044,1909.934,0
0.033,1715.29,1
0.051,2032.736,0
0.04,2044.006,0
0.047,2822.208,0
0.041,2143.892,0
0.049,2015.623,0
0.041,2321.93,0
0.059,2001.791,0
0.043,2012.07,0
0.047,2409.599,0
0.054,1739.103,0
0.042,2683.726,0
0.047,1796.51,0
0.042,2589.015,0
0.03,2053.105,1
0.045,1580.905,0
0.018,1428.229,1
0.046,2835.631,0
0.025,2853.868,1
0.046,2807.145,0
0.046,2348.515,0
0.044,1550.508,0
0.042,2322.763,0
0.02,1656.171,1
0.032,1594.69,1
0.034,2392.321,0
0.021,1408.352,1
0.039,1867.23,0
0.062,3371.73,0
0.03,369.845,1
0.003,2809.814,1
0.095,3975.27,0
0.023,3274.126,0
0.107,662.835,1
0.113,3982.537,1
0.03,3196.478,0
0.002,2902.797,1
0.108,3544.319,0
0.063,3801.455,0
0.051,2131.807,0
0.111,2247.576,1
0.069,3285.694,0
0.054,1078.31,0
0.071,1973.111,0
0.003,3028.537,1
0.083,1370.623,0
0.079,2082.182,0
0.057,2988.545,0
0.119,3161.657,1
0.021,205.222,1
0.099,1316.48,0
0.065,3756.546,0
0.09,1143.649,0
0.088,1253.53,0
0.072,1410.13,0
0.06,2255.233,0
0.118,2927.38,1
0.117,2684.25,1
0.006,2378.273,1
0.068,3105.565,0
0.037,3250.92,0
0.023,3301.658,0
0.009,732.991,1
0.018,389.331,1
0.098,2255.965,0
0.053,2580.954,0
0.03,3021.232,1
0.086,3738.612,0
0.071,1467.189,0
0.018,3031.85,1
0.005,3307.114,1
0.086,1665.621,0
0.066,3877.666,0
0.047,3214.411,0
0.114,430.458,1
0.055,2783.34,0
0.075,2864.375,0
0.093,1916.892,0
0.082,639.443,0
0.022,3303.836,1
0.088,2965.759,0
0.119,1320.556,1
0.09,158.839,0
0.001,1611.715,1
0.107,1121.461,0
0.023,548.807,1
0.023,1857.117,1
0.093,3803.61,0
0.053,338.113,1
0.099,2653.452,0
0.075,465.459,0
0.01,3462.984,1
0.017,1230.877,1
0.006,2342.802,1
0.111,3028.868,0
0.099,1917.159,0
0.096,77.825,1
0.057,2767.568,0
0.092,255.936,0
0.097,2522.688,0
0.01,722.529,1
0.043,999.014,1
0.054,1904.635,0
0.032,2165.297,1
0.108,3377.946,0
0.083,1359.444,0
0.047,1040.47,1
0.021,813.29,1
0.001,2182.788,1
0.074,2874.646,0
0.087,643.354,0
0.088,544.281,0
0.06,1379.105,0
0.038,2870.159,0
0.013,3434.75,1
0.029,2067.988,1
0.038,3402.301,0
0.032,1630.265,1
0.005,3911.409,1
0.039,2286.318,0
0.042,1239.942,0
0.058,3750.457,0
0.02,3750.49,1
0.07,3900.414,0
0.029,2317.124,1
0.118,1540.971,1
0.103,1135.184,1
0.035,2923.4,0
0.093,1418.1,0
0.114,2982.322,1
0.107,2849.249,0
0.096,133.583,0
0.017,2321.774,0
0.033,1953.366,0
0.034,3897.084,0
0.082,3139.138,0
0.065,1113.306,0
0.102,3689.984,0
0.044,981.438,0
0.032,708.995,1
0.012,2574.648,1
0.078,3118.474,0
0.005,2078.751,1
0.092,1390.859,0
0.063,60.628,1
0.048,1081.211,1
0.019,3802.413,1
0.103,1495.164,0
0.081,921.249,0
0.078,1018.417,0
0.072,389.151,0
0.097,327.447,1
0.081,100.03,0
0.069,413.542,0
0.097,1192.413,0
0.065,207.422,1
0.095,1493.277,0
0.077,1566.828,0
0.09,945.093,0
0.081,165.685,0
0.084,373.517,0
0.072,417.509,0
0.103,470.531,1
0.069,148.328,0
0.08,251.637,0
0.081,329.994,0
0.104,497.293,1
0.098,22.943,1
0.093,1223.844,0
0.096,14.271,1
0.093,966.382,0
0.095,1570.27,0
0.087,385.699,0
0.104,1477.981,0
0.11,1296.074,1
0.094,470.013,0
0.077,656.991,0
0.088,1147.078,0
0.06,168.868,1
0.088,1313.089,0
0.089,425.566,0
0.099,1443.399,0
0.082,1029.529,0
0.107,753.788,1
0.069,1005.013,0
0.096,1367.761,0
0.07,36.636,1
0.06,336.98,1
0.08,145.248,1
0.104,409.861,1
0.078,699.327,0
0.085,1387.132,0
0.064,1506.094,0
0.061,319.273,0
0.109,933.255,1
0.064,1280.603,0
0.08,1160.765,0
0.086,140.559,0
0.068,947.338,0
0.101,906.411,1
0.075,725.224,0
0.086,1036.987,0
0.081,932.026,0
0.107,95.467,1
0.094,269.203,0
0.088,203.317,0
0.096,206.497,1
0.086,457.762,0
0.068,853.602,0
0.084,1347.476,0
0.082,1054.311,0
0.094,1291.587,0
0.092,1160.758,0
0.098,157.698,1
0.073,831.445,0
0.107,599.066,1
0.064,1334.918,0
0.084,1558.844,0
0.064,937.845,0
0.074,1183.873,0
0.105,1185.226,1
0.07,692.067,0
0.076,362.468,0
0.093,238.746,1
0.069,56.496,0
0.107,541.944,1
0.102,627.451,1
0.08,736.133,0
0.076,232.936,0
0.085,760.589,0
0.1,886.075,1
0.093,717.672,0
0.095,946.964,0
0.061,43.07,1
0.093,49.562,1
0.106,240.43,1
0.108,493.168,1
0.065,1533.746,0
0.098,1164.406,0
0.093,1098.677,0
0.077,201.59,0
0.071,553.08,0
0.094,1340.76,0
0.086,1601.175,0
0.064,1180.904,0
0.081,1150.538,0
0.086,707.651,0
0.023,3721.0,0
0.036,4166.151,0
0.032,5763.193,0
0.036,3833.471,0
0.036,5963.175,0
0.025,1883.53,1
0.037,4701.816,0
0.034,4911.619,0
0.028,6169.447,0
0.028,6899.819,0
0.025,5131.117,0
0.024,5669.739,0
0.029,4765.712,0
0.032,2419.425,0
0.03,5127.642,0
0.037,3489.552,0
0.028,4212.829,0
0.026,4237.651,0
0.036,1809.499,0
0.031,5447.846,0
0.018,4875.431,0
0.027,4671.865,0
0.024,4999.277,0
0.023,3784.875,0
0.03,7427.703,0
0.025,5999.816,0
0.033,2758.266,0
0.031,5050.405,0
0.029,2272.337,1
0.034,5300.312,0
0.017,6271.857,0
0.028,5001.353,0
0.037,3949.983,0
0.033,7537.838,0
0.027,3557.624,0
0.034,6596.658,0
0.03,4235.496,0
0.029,2521.196,1
0.027,4023.597,0
0.031,5866.9,0
0.027,2619.682,0
0.036,4855.025,0
0.02,5051.388,0
0.027,4695.818,0
0.026,3112.842,0
0.025,5953.691,0
0.032,4651.297,0
0.036,4022.283,0
0.033,2985.433,0
0.041,5948.036,0
0.033,6204.083,0
0.023,1740.104,1
0.031,7040.16,0
0.035,4868.209,0
0.035,1420.817,1
0.036,6532.045,0
0.027,5241.584,0
0.022,5946.055,0
0.044,5654.632,0
0.026,5910.34,0
0.03,4634.757,0
0.03,4450.14,0
0.017,5948.258,0
0.035,5671.844,0
0.034,4836.967,0
0.033,4894.495,0
0.037,1348.548,0
0.025,2107.637,1
0.025,5598.867,0
0.03,2388.622,0
0.021,3404.241,0
0.026,4445.862,0
0.027,3622.91,1
0.019,5502.396,0
0.025,5760.776,0
0.032,5684.131,0
0.026,2750.271,1
0.023,3789.038,1
0.036,2217.425,0
0.03,6126.342,0
0.025,3705.891,1
0.028,7122.011,0
0.032,4288.693,0
0.028,3368.688,0
0.029,5776.963,0
0.032,3770.216,0
0.027,4473.275,0
0.026,5631.938,0
0.024,5415.1,0
0.03,3582.083,0
0.023,6384.135,0
0.03,3792.602,1
0.025,3186.033,0
0.031,3349.551,0
0.035,4343.963,0
0.02,4013.325,0
0.03,1610.399,0
0.037,3656.748,0
0.016,6655.673,0
0.024,6026.35,0
0.017,6220.258,0
0.027,2446.341,1
0.037,4365.112,0
0.024,4239.623,0
0.034,4565.104,0
0.036,3141.881,0
0.021,4486.862,0
0.025,5334.279,1
0.027,6025.327,0
0.025,6156.763,0
0.032,5720.196,0
0.043,4040.578,0
0.03,5269.262,0
0.026,6187.323,0
0.031,6061.944,0
0.022,6708.833,0
0.032,1028.381,1
0.035,6125.931,0
0.02,5436.029,0
0.025,5380.894,0
0.061,2266.135,0
0.102,1806.14,0
0.101,2068.79,0
0.077,1760.551,0
0.082,5002.451,0
0.078,3016.092,0
0.096,2978.36,0
0.05,7109.82,0
0.109,6969.776,0
0.085,5926.766,0
0.117,5121.367,1
0.118,3368.393,1
0.071,3148.182,0
0.09,6611.543,0
0.081,6390.482,0
0.11,7200.792,0
0.073,2391.518,0
0.099,6670.722,0
0.101,6152.924,0
0.077,6574.304,0
0.087,6407.034,0
0.112,1817.607,1
0.084,2175.524,0
0.116,2442.498,1
0.095,6690.352,0
0.062,3670.538,0
0.069,7102.145,0
0.044,3098.246,0
0.046,4520.281,0
0.08,2338.544,0
0.103,4368.532,0
0.067,3131.51,0
0.119,4692.929,1
0.119,4800.803,1
0.051,3276.717,0
0.045,2389.483,0
0.079,7188.972,0
0.06,6361.65,0
0.086,3341.844,0
0.108,6378.445,0
0.08,4861.795,0
0.093,3763.044,0
0.096,2304.656,0
0.132,1721.12,1
0.069,8702.103,0
0.01,9239.395,0
0.111,8294.938,0
0.126,5341.341,1
